Species,Ref,Median.Latitude,Median.Longitude,Capture.Year,Julian.Median,Julian.Range,N.sample,Length.mm.TL,p.Water,p.Protein,p.Lipid,p.Ash,EnergyDensity.kJ/g,L_calc,EDtype
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,186,71.83154549,,,,7.371216733,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,191,66.7945439,,,,7.457618379,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,132,1,1,70,70.78377554,,,,7.497226682,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,176,1,1,212,71.88515671,,,,7.547279284,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,132,1,1,70,70.06432459,,,,7.615400833,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,168,71.19312075,,,,7.841556423,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,206,68.43926998,,,,7.951141417,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,205,67.9769203,,,,8.003880252,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,292,1,1,217,68.8433308,,,,8.145416887,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,194,66.78979181,,,,8.172363728,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,218,69.84981581,,,,8.213703781,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,176,1,1,221,65.95686572,,,,8.224691793,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,132,1,1,98,71.54887092,,,,8.455428308,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,292,1,1,145,64.64516129,,,,8.489220747,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,176,1,1,162,68.79387429,,,,8.550719549,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,132,1,1,72,66.83558883,,,,8.629924048,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,208,66.66666667,,,,8.785267749,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,176,1,1,218,67.95533813,,,,8.82162091,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,292,1,1,128,60.22635408,,,,8.909734863,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,292,1,1,187,68.47457627,,,,8.976921556,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,292,1,1,187,66.2121716,,,,9.07347749,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,176,1,1,217,67.40641057,,,,9.217026614,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,292,1,1,237,66.50717703,,,,9.295183244,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,176,1,1,222,67.06264756,,,,9.456426602,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,204,65.25625745,,,,9.481761456,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,292,1,1,231,66.25379171,,,,9.961077818,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,202,63.50602802,,,,10.05038662,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,196,64.84486194,,,,10.06765923,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1998,230,1,1,195,61.5497076,,,,10.99926666,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,173,83.23303015,,,,3.119472944,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,193,82.73489186,,,,3.361813011,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,188,82.30508813,,,,3.48623858,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,213,82.3662951,,,,3.51186682,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,207,81.64663426,,,,3.712524981,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,211,81.97060205,,,,3.71529272,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,213,80.04553916,,,,3.881868744,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,190,81.67529286,,,,3.965257218,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,210,79.91428457,,,,3.998913535,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,219,79.30925241,,,,4.016537681,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,205,80.18663713,,,,4.096984458,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,195,81.35230079,,,,4.211459551,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,217,80.11189393,,,,4.268220297,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,209,80.0523212,,,,4.278453224,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,186,77.87247001,,,,4.466635656,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,191,79.87783942,,,,4.489440509,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,218,78.52765601,,,,4.532456612,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,204,78.63361402,,,,4.548426768,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,205,79.45242051,,,,4.588912209,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,209,80.04402997,,,,4.639899085,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,203,79.09536956,,,,4.661526795,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,83,76.65972643,,,,4.811137776,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,103,76.91878729,,,,4.960657011,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,214,79.93249705,,,,5.00963189,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,191,77.96934794,,,,5.017679375,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,202,77.70732314,,,,5.0427476,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,156,77.82751603,,,,5.234364667,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,278,1,1,128,77.13993407,,,,5.2470505,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,152,76.88948235,,,,5.256873015,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,108,75.656857,,,,5.274387172,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,136,76.05293504,,,,5.410516481,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,196,76.55698665,,,,5.423618598,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,196,76.50365501,,,,5.432705069,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,204,76.01532706,,,,5.477116913,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,128,74.81886405,,,,5.494621744,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,205,1,1,113,76.22231071,,,,5.528039471,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,206,76.50255848,,,,5.629547779,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,278,1,1,156,75.42354738,,,,5.71819717,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,108,72.65330131,,,,5.764922874,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,278,1,1,127,76.19362782,,,,5.774596728,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,162,76.47376433,,,,5.779081558,0,paper
Coregonus hoyi,"Pothoven, S. a., Bunnell, D.B., Madenjian, C.P., Gorman, O.T. & Roseman, E.F. (2012) Energy Density of Bloaters in the Upper Great Lakes. Transactions of the American Fisheries Society, 141, 772_780.",43,-86,1999,158,1,1,132,73.71244821,,,,5.818633984,0,paper
